Auger,Depth (cm),pH,EC (ds/m),Ca²⁺ (ppm),Mg²⁺ (ppm),Na⁺ (ppm),K⁺ (ppm),CaCO₃ (%),Texture,ESP,Land Capability Class,Date,T2M,RH,WS,SWGDN,Water_TDS (ppm),Water_Salinity_Class,crop recomended
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-03,18.66,72.19,5.3,21.09,320.0,Low,"Wheat, Barley"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-04,18.52,73.95,4.44,28.12,320.0,Low,"Wheat, Barley"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-05,20.3,59.39,3.0,28.16,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-06,22.43,45.1,2.91,28.22,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-07,22.81,47.8,3.52,29.02,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-08,23.71,51.12,3.64,28.34,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-09,24.63,54.15,4.45,27.95,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-10,26.59,38.13,3.85,26.7,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-11,24.46,53.8,5.42,23.87,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-12,21.95,66.31,4.11,28.35,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-13,23.24,62.75,6.53,24.66,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-14,20.78,73.62,4.72,28.73,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-15,20.67,65.8,2.78,24.89,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-16,24.98,50.88,5.59,24.69,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-17,22.59,70.7,6.54,21.48,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-18,20.61,79.25,5.69,24.82,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-19,20.26,75.08,5.41,29.56,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-20,20.72,67.77,5.57,29.7,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-21,20.72,74.27,5.42,28.29,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-22,21.6,71.38,4.67,30.13,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-23,23.49,60.59,3.12,30.26,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-24,26.51,41.88,2.2,28.44,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-25,28.27,35.01,2.96,26.55,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-26,22.8,65.48,8.13,25.98,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-27,21.44,67.82,7.04,30.43,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-28,21.84,67.26,4.42,30.6,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-29,21.8,70.65,4.49,29.18,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-30,22.17,70.45,4.07,26.81,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-05-31,22.01,69.16,4.07,26.56,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-01,21.47,72.58,4.4,28.07,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-02,21.65,69.21,4.51,30.18,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-03,22.27,71.75,5.26,30.13,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-04,22.78,74.71,5.39,30.08,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-05,23.02,73.29,4.8,29.99,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-06,23.13,71.89,4.08,30.44,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-07,23.41,75.06,3.99,30.36,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-08,23.68,74.47,5.1,30.72,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-09,23.93,75.78,4.65,30.44,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-10,24.36,73.89,4.48,30.39,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-11,24.1,74.73,4.25,30.23,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-12,24.8,79.06,4.98,29.74,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-13,25.06,75.17,4.49,30.47,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-14,24.91,73.24,4.9,30.84,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-15,24.56,69.75,6.49,30.43,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-16,24.02,66.2,7.0,30.44,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-17,23.85,68.16,5.54,30.42,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-18,24.37,70.93,4.7,30.25,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-19,24.44,69.6,5.25,30.68,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-20,25.22,70.37,5.27,30.93,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-21,25.36,72.74,5.09,30.91,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-22,25.34,74.07,5.74,29.14,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-23,24.47,65.88,6.48,30.33,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-24,24.79,68.9,5.87,30.49,320.0,Low,"Wheat, Barley, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-25,25.1,64.58,5.06,31.39,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-26,25.36,73.21,5.13,31.1,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-27,25.82,77.52,5.63,29.82,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-28,26.42,74.76,5.55,29.95,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-29,26.0,75.36,6.9,30.15,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-06-30,26.15,75.25,5.5,29.53,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-01,25.77,73.76,6.03,29.73,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-02,26.24,72.2,5.7,30.04,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-03,26.58,71.41,6.39,29.47,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-04,25.82,67.5,6.06,30.21,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-05,25.55,67.96,4.49,30.76,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-06,25.45,69.0,3.65,30.83,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-07,26.13,63.21,4.39,31.43,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-08,25.6,73.14,4.61,30.38,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-09,26.25,76.27,4.71,30.46,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-10,26.58,75.1,5.45,30.13,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-11,25.55,76.88,4.83,29.9,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-12,25.42,72.84,4.52,30.09,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-13,25.88,68.08,5.18,28.94,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-14,26.23,70.12,5.68,29.44,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-15,26.34,70.93,4.43,29.52,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-16,26.77,64.43,3.37,29.92,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-17,27.12,67.66,2.95,29.26,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-18,27.68,61.49,2.7,29.36,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-19,27.3,70.71,4.41,29.15,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-20,27.05,74.74,5.09,29.58,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-21,27.54,68.0,4.96,29.65,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-22,27.65,74.06,3.68,29.46,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-23,28.54,70.87,3.22,29.41,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-24,28.31,67.96,3.61,29.26,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-25,28.54,75.63,4.94,28.75,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-26,29.33,71.33,5.94,28.52,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-27,28.8,69.26,4.26,29.14,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-28,28.27,70.15,5.91,28.07,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-29,27.48,71.49,5.7,27.84,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-30,27.08,72.29,5.01,28.3,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-07-31,26.82,71.95,6.15,28.28,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-01,26.94,71.06,6.81,28.47,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-02,27.01,71.18,4.8,27.83,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-03,27.23,67.86,4.38,27.85,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-04,27.28,67.22,4.2,27.91,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-05,27.07,67.39,4.45,28.66,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-06,26.41,71.18,6.44,28.6,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-07,26.22,72.32,5.87,27.71,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-08,26.86,73.41,4.5,27.3,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-09,27.51,70.86,3.73,27.06,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-10,28.33,74.06,3.45,26.25,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-11,28.17,73.61,3.11,27.2,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-12,29.32,69.68,3.72,25.66,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-13,29.59,67.66,3.97,25.78,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-14,29.09,67.12,3.86,26.24,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-15,28.02,73.64,5.7,26.38,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-16,27.39,71.19,5.7,27.36,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-17,27.58,65.53,4.01,27.1,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-18,29.62,58.29,1.94,25.88,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-19,28.51,73.28,4.67,25.38,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-20,27.86,66.13,6.28,26.84,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-21,27.86,67.73,6.62,27.12,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-22,27.54,67.16,5.39,27.2,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-23,27.84,71.8,4.6,26.56,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-24,27.78,75.92,6.57,26.45,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-25,27.6,65.71,6.5,26.22,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-26,27.35,61.38,6.27,26.7,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-27,27.57,59.51,5.14,26.55,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-28,26.89,62.13,4.01,25.44,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-29,26.68,64.43,3.45,25.47,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-30,26.79,66.74,2.65,25.81,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-08-31,28.04,57.83,2.16,26.13,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-09-01,27.61,66.89,4.3,25.37,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-09-02,26.92,72.85,6.34,25.92,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-09-03,27.25,65.96,5.71,25.82,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-09-04,27.67,66.61,5.3,25.49,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-09-05,27.1,71.65,5.27,24.69,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-09-06,27.92,70.37,4.45,24.32,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-09-07,28.01,66.65,6.14,24.46,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-09-08,26.52,62.07,5.8,25.17,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-09-09,26.38,62.1,5.18,24.91,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-09-10,26.28,65.78,5.14,24.41,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-09-11,27.06,69.83,4.57,24.39,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-09-12,26.78,69.22,3.78,24.92,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-09-13,26.79,72.22,4.93,24.56,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-09-14,27.27,71.83,4.99,23.74,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-09-15,26.47,69.38,4.77,23.61,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-09-16,26.2,68.22,5.81,23.98,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-09-17,26.77,68.61,4.91,23.33,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-09-18,26.27,69.08,5.57,23.91,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-09-19,26.35,66.65,8.04,23.32,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-09-20,26.07,64.24,6.13,20.7,320.0,Low,"Date Palm, Cotton"
Auger 3,0-10,9.17,0.5,193.0,37.7,82.5,10.0,38.91,Sand,2.060784861662371,S2,2025-09-21,24.96,63.0,5.28,22.82,320.0,Low,"Wheat, Barley, Cotton"
